trip_id,user_id,driver_id,city,state,request_time,pickup_time,dropoff_time,distance_km,base_fare,surge_multiplier,surge_amount,discount,tolls,fare_total,ride_category,payment_method,status,wait_time_min,trip_time_min,rating,vehicle
118,user_591,driver_508,São Paulo,RJ,2024-01-10 22:16:00,2024-01-10 22:28:00,2024-01-10 22:59:00,29.07,82.54,1.0,0.0,0.39,8.24,90.39,Uber Black,Pix,Concluída,12,31,4.1,Argo
119,user_1164,driver_285,Porto Alegre,SP,2024-02-20 02:31:00,2024-02-20 02:39:00,2024-02-20 03:06:00,19.39,42.62,1.0,0.0,1.9,4.11,44.83,Uber Comfort,Dinheiro,Concluída,8,27,3.0,Corolla
120,user_710,driver_310,Curitiba,BA,2024-12-24 13:08:00,2024-12-24 13:16:00,2024-12-24 13:28:00,22.68,50.22,1.0,0.0,4.77,9.18,54.63,UberX,Pix,Em andamento,8,12,3.6,Argo
121,user_1123,driver_211,Belo Horizonte,MG,2024-12-02 15:06:00,2024-12-02 15:12:00,2024-12-02 15:58:00,22.17,52.25,2.0,52.25,0.17,3.13,107.46,Uber Comfort,Cartão,Concluída,6,46,4.7,Renegade
122,user_1095,driver_360,São Paulo,RJ,2024-05-17 05:26:00,2024-05-17 05:39:00,2024-05-17 06:38:00,24.66,68.79,2.0,68.79,2.59,6.21,141.2,UberX,Dinheiro,Concluída,13,59,4.0,HB20
123,user_1087,driver_565,Curitiba,MG,2024-04-03 22:01:00,2024-04-03 22:09:00,2024-04-03 22:31:00,4.65,7.42,1.0,0.0,1.8,7.96,13.58,Uber Black,Cartão,Em andamento,8,22,3.9,Gol
124,user_1130,driver_146,Recife,RS,2024-04-18 13:33:00,2024-04-18 13:37:00,2024-04-18 14:01:00,19.77,57.7,1.5,28.85,4.33,0.0,82.22,Uber Black,Cartão,Concluída,4,24,4.4,Corolla
125,user_917,driver_223,Rio de Janeiro,MG,2024-08-16 00:37:00,2024-08-16 00:46:00,2024-08-16 01:40:00,7.89,12.7,1.5,6.35,0.31,6.21,24.95,Uber Comfort,Dinheiro,Cancelada,9,54,4.8,Kwid
126,user_816,driver_470,Curitiba,SP,2024-01-09 19:33:00,2024-01-09 19:47:00,2024-01-09 20:45:00,20.78,49.01,1.0,0.0,0.73,5.58,53.86,UberX,Pix,Concluída,14,58,3.3,Civic
127,user_82,driver_408,Rio de Janeiro,RJ,2024-06-19 20:20:00,2024-06-19 20:28:00,2024-06-19 20:55:00,16.19,48.36,1.5,24.18,2.13,7.43,77.84,Uber Comfort,Pix,Cancelada,8,27,4.9,Renegade
128,user_753,driver_455,Belo Horizonte,RS,2024-04-29 07:09:00,2024-04-29 07:14:00,2024-04-29 07:31:00,4.1,7.5,1.0,0.0,0.55,6.44,13.39,Uber Black,Pix,Concluída,5,17,4.2,Corolla
129,user_387,driver_579,Curitiba,SP,2024-05-05 16:00:00,2024-05-05 16:15:00,2024-05-05 17:10:00,12.25,33.75,2.0,33.75,1.65,3.15,69.0,Uber Comfort,Cartão,Concluída,15,55,3.4,Renegade
130,user_695,driver_282,Salvador,PE,2024-02-11 06:56:00,2024-02-11 07:02:00,2024-02-11 07:44:00,7.89,23.08,1.5,11.54,4.21,7.67,38.08,Uber Comfort,Dinheiro,Cancelada,6,42,4.4,Argo
131,user_966,driver_421,Curitiba,RJ,2024-11-29 20:45:00,2024-11-29 20:59:00,2024-11-29 21:13:00,13.16,33.66,1.0,0.0,2.83,9.53,40.36,UberX,Pix,Concluída,14,14,4.3,Kwid
132,user_401,driver_549,Belo Horizonte,RS,2024-10-06 01:44:00,2024-10-06 01:54:00,2024-10-06 02:37:00,24.43,43.33,1.0,0.0,2.51,8.69,49.51,UberX,Dinheiro,Concluída,10,43,4.6,Renegade
133,user_97,driver_445,São Paulo,SP,2024-07-02 09:35:00,2024-07-02 09:50:00,2024-07-02 10:32:00,9.73,28.12,2.0,28.12,1.63,6.25,60.86,Uber Comfort,Cartão,Concluída,15,42,3.7,Creta
134,user_220,driver_306,Porto Alegre,RJ,2024-10-16 18:55:00,2024-10-16 18:59:00,2024-10-16 19:20:00,24.07,54.4,1.5,27.2,1.01,10.0,90.59,Uber Comfort,Pix,Concluída,4,21,3.1,Kwid
135,user_459,driver_50,Brasília,RS,2024-11-08 16:57:00,2024-11-08 17:07:00,2024-11-08 17:16:00,2.44,6.09,1.0,0.0,4.5,5.91,7.5,Uber Black,Dinheiro,Concluída,10,9,4.3,Kwid
136,user_1117,driver_195,Rio de Janeiro,PE,2024-06-06 17:31:00,2024-06-06 17:34:00,2024-06-06 17:44:00,6.03,13.99,1.0,0.0,4.15,1.67,11.51,Uber Black,Pix,Concluída,3,10,3.2,Creta
137,user_660,driver_310,Porto Alegre,DF,2024-03-16 08:47:00,2024-03-16 09:02:00,2024-03-16 09:28:00,22.05,63.42,1.5,31.71,0.2,3.59,98.52,Uber Black,Pix,Concluída,15,26,3.5,Corolla
138,user_994,driver_188,Porto Alegre,SP,2024-03-23 10:52:00,2024-03-23 10:57:00,2024-03-23 11:41:00,11.16,25.77,1.5,12.88,4.46,4.69,38.88,Uber Comfort,Cartão,Concluída,5,44,4.3,Onix
139,user_529,driver_90,Curitiba,DF,2024-07-23 07:32:00,2024-07-23 07:44:00,2024-07-23 08:34:00,1.76,2.68,1.5,1.34,2.63,2.73,4.12,Uber Comfort,Dinheiro,Concluída,12,50,4.6,Onix
140,user_949,driver_443,Brasília,RS,2024-06-26 04:03:00,2024-06-26 04:16:00,2024-06-26 04:47:00,22.57,38.72,1.5,19.36,3.21,6.77,61.64,Uber Black,Cartão,Concluída,13,31,3.9,Civic
141,user_955,driver_548,Salvador,RJ,2024-09-10 11:09:00,2024-09-10 11:11:00,2024-09-10 11:32:00,3.73,9.74,2.0,9.74,2.23,0.26,17.51,Uber Comfort,Pix,Cancelada,2,21,4.7,Kwid
142,user_209,driver_598,Rio de Janeiro,PE,2024-02-18 08:50:00,2024-02-18 08:56:00,2024-02-18 09:51:00,26.85,79.97,1.5,39.98,4.51,7.44,122.88,UberX,Dinheiro,Concluída,6,55,4.2,Civic
143,user_1193,driver_483,São Paulo,SP,2024-12-08 05:46:00,2024-12-08 06:00:00,2024-12-08 06:56:00,16.4,47.54,1.5,23.77,4.46,5.72,72.57,Uber Comfort,Dinheiro,Cancelada,14,56,3.5,Corolla
144,user_717,driver_27,Curitiba,PE,2024-10-29 20:15:00,2024-10-29 20:22:00,2024-10-29 21:06:00,23.41,67.4,1.0,0.0,0.2,8.81,76.01,UberX,Dinheiro,Concluída,7,44,4.7,Civic
145,user_724,driver_261,Curitiba,RS,2024-05-30 00:42:00,2024-05-30 00:54:00,2024-05-30 01:47:00,12.99,24.69,1.5,12.35,4.74,8.11,40.41,Uber Comfort,Pix,Concluída,12,53,3.8,Creta
146,user_385,driver_535,Belo Horizonte,SP,2024-05-07 00:01:00,2024-05-07 00:06:00,2024-05-07 00:31:00,6.1,18.13,1.0,0.0,3.25,3.35,18.23,Uber Comfort,Cartão,Concluída,5,25,3.3,Compass
147,user_374,driver_543,Brasília,RS,2024-05-17 07:48:00,2024-05-17 07:57:00,2024-05-17 08:14:00,28.49,70.56,2.0,70.56,3.6,0.14,137.66,Uber Comfort,Pix,Concluída,9,17,3.6,Gol
148,user_535,driver_386,Belo Horizonte,SP,2024-07-21 22:11:00,2024-07-21 22:14:00,2024-07-21 22:23:00,28.31,76.46,1.0,0.0,1.13,0.06,75.39,Uber Black,Pix,Concluída,3,9,4.6,Kwid
149,user_594,driver_498,Recife,DF,2024-05-26 05:47:00,2024-05-26 05:52:00,2024-05-26 06:34:00,15.86,28.2,1.0,0.0,3.54,7.48,32.14,UberX,Cartão,Concluída,5,42,3.9,Onix
150,user_72,driver_566,Curitiba,SP,2024-12-16 18:56:00,2024-12-16 19:00:00,2024-12-16 19:25:00,12.12,27.74,1.0,0.0,3.0,5.12,29.86,UberX,Cartão,Concluída,4,25,4.3,Compass
151,user_520,driver_296,Curitiba,DF,2024-10-30 08:26:00,2024-10-30 08:34:00,2024-10-30 08:50:00,26.26,50.7,1.0,0.0,3.62,3.64,50.72,Uber Black,Pix,Concluída,8,16,3.9,Corolla
152,user_1176,driver_45,São Paulo,BA,2024-05-27 22:18:00,2024-05-27 22:20:00,2024-05-27 23:16:00,20.31,37.61,1.0,0.0,3.56,8.22,42.27,UberX,Pix,Concluída,2,56,3.2,Renegade
153,user_1186,driver_326,Brasília,SP,2024-08-12 19:25:00,2024-08-12 19:35:00,2024-08-12 20:01:00,1.9,3.84,1.0,0.0,2.74,2.29,3.39,UberX,Dinheiro,Concluída,10,26,4.9,Compass
154,user_932,driver_512,Salvador,DF,2024-12-24 17:19:00,2024-12-24 17:33:00,2024-12-24 17:57:00,14.02,39.02,1.0,0.0,1.38,8.93,46.57,Uber Comfort,Cartão,Concluída,14,24,4.5,Onix
155,user_372,driver_83,Brasília,RS,2024-07-07 19:13:00,2024-07-07 19:17:00,2024-07-07 20:14:00,6.14,9.47,1.0,0.0,3.57,6.11,12.01,Uber Comfort,Pix,Cancelada,4,57,4.5,Renegade
156,user_520,driver_17,Belo Horizonte,RS,2024-06-30 14:26:00,2024-06-30 14:30:00,2024-06-30 14:37:00,4.76,9.92,2.0,9.92,1.96,3.27,21.15,Uber Black,Pix,Cancelada,4,7,4.7,Argo
157,user_177,driver_589,Belo Horizonte,SP,2024-02-24 15:59:00,2024-02-24 16:13:00,2024-02-24 16:59:00,4.02,9.62,1.0,0.0,4.0,9.85,15.47,UberX,Dinheiro,Cancelada,14,46,4.1,Renegade
158,user_75,driver_453,Belo Horizonte,BA,2024-04-23 03:11:00,2024-04-23 03:19:00,2024-04-23 04:08:00,4.6,9.12,1.5,4.56,1.43,9.51,21.76,Uber Comfort,Dinheiro,Cancelada,8,49,4.4,Compass
159,user_19,driver_579,Curitiba,RS,2024-04-28 08:40:00,2024-04-28 08:41:00,2024-04-28 09:31:00,8.01,13.48,1.0,0.0,0.8,6.25,18.93,UberX,Cartão,Concluída,1,50,4.5,Kwid
160,user_1033,driver_61,Curitiba,PE,2024-02-05 02:16:00,2024-02-05 02:31:00,2024-02-05 02:40:00,10.01,24.46,1.0,0.0,2.2,5.13,27.39,Uber Comfort,Pix,Cancelada,15,9,4.9,Creta
161,user_641,driver_351,Belo Horizonte,RS,2024-04-29 18:47:00,2024-04-29 18:54:00,2024-04-29 19:35:00,23.75,47.96,1.5,23.98,2.57,5.1,74.47,Uber Black,Pix,Em andamento,7,41,3.0,HB20
162,user_626,driver_393,Curitiba,SP,2024-03-04 01:56:00,2024-03-04 02:08:00,2024-03-04 03:00:00,7.89,15.71,1.0,0.0,4.46,6.92,18.17,Uber Black,Pix,Concluída,12,52,3.9,Kwid
163,user_1049,driver_77,Curitiba,DF,2024-08-14 11:18:00,2024-08-14 11:31:00,2024-08-14 12:04:00,27.04,42.74,1.0,0.0,1.33,6.99,48.4,Uber Black,Cartão,Concluída,13,33,3.8,HB20
164,user_650,driver_20,Porto Alegre,BA,2024-12-06 07:47:00,2024-12-06 07:54:00,2024-12-06 08:30:00,29.68,48.15,1.0,0.0,2.56,8.37,53.96,Uber Black,Dinheiro,Concluída,7,36,4.4,Corolla
165,user_953,driver_549,Salvador,PR,2024-11-05 15:51:00,2024-11-05 15:54:00,2024-11-05 16:07:00,2.82,7.2,1.0,0.0,4.19,7.76,10.77,Uber Comfort,Cartão,Concluída,3,13,3.0,Corolla
166,user_789,driver_37,Rio de Janeiro,PR,2024-01-25 01:06:00,2024-01-25 01:20:00,2024-01-25 01:40:00,29.41,51.29,2.0,51.29,2.41,9.5,109.67,Uber Black,Dinheiro,Concluída,14,20,4.4,Kwid
167,user_1140,driver_344,Curitiba,RJ,2024-09-05 07:39:00,2024-09-05 07:41:00,2024-09-05 07:56:00,19.93,32.57,1.0,0.0,2.57,5.05,35.05,Uber Black,Dinheiro,Concluída,2,15,3.9,Kwid
168,user_887,driver_76,Recife,MG,2024-07-02 05:35:00,2024-07-02 05:50:00,2024-07-02 06:23:00,15.74,36.54,1.0,0.0,3.0,7.42,40.96,Uber Black,Dinheiro,Concluída,15,33,4.2,Creta
169,user_580,driver_133,Belo Horizonte,PE,2024-01-08 16:35:00,2024-01-08 16:44:00,2024-01-08 17:04:00,19.91,34.24,1.0,0.0,2.28,7.45,39.41,Uber Black,Cartão,Concluída,9,20,3.1,HB20
170,user_722,driver_247,Porto Alegre,DF,2024-10-14 05:20:00,2024-10-14 05:31:00,2024-10-14 06:28:00,8.36,18.63,1.0,0.0,3.58,1.36,16.41,UberX,Cartão,Concluída,11,57,4.5,Argo
171,user_326,driver_419,Rio de Janeiro,MG,2024-07-20 15:10:00,2024-07-20 15:25:00,2024-07-20 16:03:00,26.12,61.17,1.0,0.0,2.14,8.82,67.85,Uber Comfort,Cartão,Concluída,15,38,3.6,HB20
172,user_580,driver_591,Salvador,PE,2024-06-11 19:08:00,2024-06-11 19:15:00,2024-06-11 19:48:00,7.31,12.88,1.0,0.0,1.61,7.1,18.37,Uber Black,Pix,Concluída,7,33,4.8,HB20
173,user_141,driver_8,Rio de Janeiro,RJ,2024-09-03 17:25:00,2024-09-03 17:37:00,2024-09-03 18:24:00,10.62,19.21,1.5,9.61,4.85,3.68,27.65,Uber Comfort,Pix,Concluída,12,47,3.1,Gol
174,user_322,driver_298,Brasília,PR,2024-07-24 13:47:00,2024-07-24 13:56:00,2024-07-24 14:29:00,9.44,15.33,2.0,15.33,0.53,2.75,32.88,Uber Comfort,Pix,Concluída,9,33,4.0,Onix
175,user_381,driver_152,Belo Horizonte,RS,2024-05-26 22:50:00,2024-05-26 22:52:00,2024-05-26 23:50:00,12.69,21.15,1.5,10.57,0.57,0.13,31.28,UberX,Dinheiro,Concluída,2,58,3.0,Renegade
176,user_734,driver_406,Rio de Janeiro,BA,2024-04-17 19:01:00,2024-04-17 19:02:00,2024-04-17 19:17:00,9.84,24.59,1.0,0.0,0.49,5.77,29.87,Uber Black,Cartão,Concluída,1,15,3.6,Kwid
177,user_833,driver_498,Curitiba,MG,2024-05-19 01:38:00,2024-05-19 01:45:00,2024-05-19 02:33:00,1.91,3.64,2.0,3.64,3.12,0.01,4.17,Uber Comfort,Cartão,Cancelada,7,48,4.3,Corolla
178,user_1128,driver_216,Recife,SP,2024-07-21 02:40:00,2024-07-21 02:52:00,2024-07-21 03:14:00,14.42,35.14,1.0,0.0,3.75,0.6,31.99,Uber Comfort,Pix,Concluída,12,22,3.5,Gol
179,user_259,driver_573,Recife,SP,2024-07-20 10:35:00,2024-07-20 10:37:00,2024-07-20 11:09:00,12.06,35.73,1.0,0.0,4.6,0.32,31.45,UberX,Cartão,Cancelada,2,32,4.6,Compass
180,user_670,driver_506,Porto Alegre,PR,2024-02-18 13:05:00,2024-02-18 13:18:00,2024-02-18 14:05:00,3.89,11.49,1.0,0.0,2.23,8.72,17.98,Uber Comfort,Dinheiro,Cancelada,13,47,4.7,Corolla
181,user_129,driver_151,São Paulo,MG,2024-11-25 04:48:00,2024-11-25 04:51:00,2024-11-25 05:14:00,18.28,30.41,1.0,0.0,4.15,8.84,35.1,Uber Black,Dinheiro,Concluída,3,23,3.3,Renegade
182,user_755,driver_73,Salvador,MG,2024-07-21 03:21:00,2024-07-21 03:33:00,2024-07-21 03:39:00,4.08,10.24,2.0,10.24,3.27,9.03,26.24,Uber Black,Pix,Concluída,12,6,3.7,Corolla
183,user_839,driver_439,Porto Alegre,MG,2024-08-12 12:35:00,2024-08-12 12:50:00,2024-08-12 13:32:00,14.44,40.93,1.0,0.0,3.42,6.16,43.67,UberX,Dinheiro,Concluída,15,42,4.7,Corolla
184,user_1038,driver_406,Belo Horizonte,RS,2024-10-22 05:27:00,2024-10-22 05:39:00,2024-10-22 05:57:00,1.95,4.56,1.0,0.0,2.08,6.85,9.33,Uber Comfort,Dinheiro,Concluída,12,18,3.3,Argo
185,user_809,driver_571,Salvador,PE,2024-12-20 05:09:00,2024-12-20 05:15:00,2024-12-20 05:30:00,24.39,72.09,1.0,0.0,4.87,2.23,69.45,Uber Black,Pix,Concluída,6,15,3.5,Argo
186,user_760,driver_166,Curitiba,RS,2024-06-26 05:26:00,2024-06-26 05:27:00,2024-06-26 05:54:00,14.85,22.61,1.0,0.0,2.58,3.47,23.5,UberX,Pix,Concluída,1,27,3.4,Gol
187,user_959,driver_42,Porto Alegre,DF,2024-05-06 18:09:00,2024-05-06 18:21:00,2024-05-06 19:07:00,10.37,16.88,1.0,0.0,2.01,1.69,16.56,Uber Black,Dinheiro,Concluída,12,46,3.0,Civic
188,user_753,driver_545,Rio de Janeiro,RJ,2024-09-01 00:45:00,2024-09-01 00:58:00,2024-09-01 01:42:00,24.3,53.69,1.0,0.0,1.56,2.32,54.45,Uber Black,Pix,Concluída,13,44,4.2,Corolla
189,user_200,driver_218,Recife,PE,2024-11-07 10:01:00,2024-11-07 10:14:00,2024-11-07 10:19:00,13.37,23.33,1.0,0.0,4.92,1.21,19.62,UberX,Dinheiro,Concluída,13,5,4.9,Renegade
190,user_821,driver_459,Recife,MG,2024-08-14 05:34:00,2024-08-14 05:46:00,2024-08-14 06:08:00,16.81,34.86,1.5,17.43,4.41,2.83,50.71,Uber Black,Dinheiro,Cancelada,12,22,3.4,Creta
191,user_623,driver_274,Curitiba,SP,2024-07-05 22:55:00,2024-07-05 23:05:00,2024-07-05 23:27:00,12.19,29.92,1.0,0.0,0.33,9.69,39.28,Uber Black,Pix,Concluída,10,22,3.8,Compass
192,user_813,driver_161,Belo Horizonte,SP,2024-10-07 15:28:00,2024-10-07 15:35:00,2024-10-07 15:51:00,27.79,46.3,2.0,46.3,4.36,4.54,92.78,Uber Black,Dinheiro,Concluída,7,16,3.1,Civic
193,user_932,driver_555,Salvador,RJ,2024-09-13 06:14:00,2024-09-13 06:16:00,2024-09-13 06:53:00,19.25,32.82,1.0,0.0,2.75,8.51,38.58,Uber Black,Pix,Concluída,2,37,3.0,Compass
194,user_1046,driver_282,Belo Horizonte,RS,2024-11-16 04:35:00,2024-11-16 04:44:00,2024-11-16 05:19:00,12.82,21.62,1.5,10.81,1.32,9.15,40.26,Uber Comfort,Dinheiro,Em andamento,9,35,3.7,Compass
195,user_33,driver_383,Rio de Janeiro,MG,2024-03-12 01:28:00,2024-03-12 01:41:00,2024-03-12 01:54:00,10.7,21.68,1.5,10.84,3.2,4.54,33.86,Uber Black,Cartão,Cancelada,13,13,4.1,Compass
196,user_797,driver_28,São Paulo,PE,2024-02-07 03:33:00,2024-02-07 03:46:00,2024-02-07 04:39:00,9.28,16.15,2.0,16.15,0.5,8.4,40.2,Uber Black,Dinheiro,Concluída,13,53,3.2,Gol
197,user_123,driver_223,São Paulo,PE,2024-06-12 08:31:00,2024-06-12 08:35:00,2024-06-12 09:12:00,26.47,53.57,1.0,0.0,4.47,8.15,57.25,Uber Comfort,Cartão,Concluída,4,37,5.0,HB20
198,user_568,driver_404,Belo Horizonte,RJ,2024-12-29 23:56:00,2024-12-29 23:57:00,2024-12-30 00:45:00,17.08,29.14,2.0,29.14,1.91,7.14,63.51,Uber Black,Dinheiro,Concluída,1,48,3.5,Renegade
199,user_587,driver_440,Porto Alegre,PR,2024-01-29 19:45:00,2024-01-29 19:51:00,2024-01-29 20:07:00,13.48,27.35,1.0,0.0,4.0,9.84,33.19,Uber Comfort,Cartão,Concluída,6,16,3.7,Corolla
200,user_902,driver_581,Rio de Janeiro,PR,2024-07-24 20:42:00,2024-07-24 20:56:00,2024-07-24 21:22:00,25.36,46.55,1.0,0.0,3.93,7.31,49.93,UberX,Cartão,Concluída,14,26,4.8,Renegade
201,user_190,driver_526,Recife,RJ,2024-09-12 22:30:00,2024-09-12 22:33:00,2024-09-12 22:49:00,1.08,1.93,2.0,1.93,0.77,0.57,3.66,Uber Black,Pix,Concluída,3,16,3.5,Creta
202,user_1146,driver_320,Salvador,RJ,2024-11-08 09:59:00,2024-11-08 10:02:00,2024-11-08 10:58:00,29.56,49.21,1.5,24.61,4.2,8.43,78.05,Uber Black,Cartão,Concluída,3,56,3.7,Gol
203,user_171,driver_95,Salvador,PE,2024-10-28 12:18:00,2024-10-28 12:32:00,2024-10-28 12:44:00,1.39,3.72,1.5,1.86,1.17,9.14,13.55,Uber Black,Dinheiro,Concluída,14,12,3.1,Creta
204,user_605,driver_53,Rio de Janeiro,RS,2024-04-28 23:39:00,2024-04-28 23:53:00,2024-04-29 00:52:00,25.96,44.09,2.0,44.09,3.96,6.98,91.2,Uber Black,Pix,Em andamento,14,59,3.0,Compass
205,user_977,driver_174,Brasília,RS,2024-04-16 21:31:00,2024-04-16 21:36:00,2024-04-16 22:27:00,18.93,40.68,1.0,0.0,3.72,0.99,37.95,UberX,Dinheiro,Concluída,5,51,4.1,Kwid
206,user_1169,driver_493,São Paulo,PR,2024-06-22 19:19:00,2024-06-22 19:25:00,2024-06-22 19:45:00,8.94,26.58,1.0,0.0,0.1,2.83,29.31,Uber Black,Dinheiro,Concluída,6,20,3.0,Corolla
207,user_165,driver_369,Curitiba,MG,2024-05-27 20:48:00,2024-05-27 21:00:00,2024-05-27 21:40:00,10.89,24.79,1.0,0.0,2.14,9.03,31.68,UberX,Cartão,Concluída,12,40,3.9,Kwid
208,user_326,driver_454,Brasília,PR,2024-02-21 16:00:00,2024-02-21 16:03:00,2024-02-21 16:41:00,22.78,63.23,1.5,31.61,1.38,2.73,96.19,Uber Comfort,Pix,Cancelada,3,38,4.3,Compass
209,user_870,driver_567,Recife,MG,2024-04-10 20:05:00,2024-04-10 20:16:00,2024-04-10 20:45:00,15.83,27.91,1.0,0.0,0.48,5.29,32.72,Uber Black,Cartão,Concluída,11,29,4.8,Renegade
210,user_694,driver_136,Porto Alegre,BA,2024-05-01 06:48:00,2024-05-01 06:54:00,2024-05-01 07:14:00,16.86,43.39,1.5,21.7,3.01,4.6,66.68,UberX,Pix,Concluída,6,20,4.9,Creta
211,user_607,driver_252,Salvador,MG,2024-11-19 23:20:00,2024-11-19 23:24:00,2024-11-19 23:46:00,29.72,63.32,1.0,0.0,3.53,7.2,66.99,UberX,Pix,Concluída,4,22,3.0,Compass
212,user_1018,driver_462,Salvador,RJ,2024-11-12 02:28:00,2024-11-12 02:39:00,2024-11-12 03:02:00,7.11,15.24,1.0,0.0,2.24,5.01,18.01,UberX,Cartão,Concluída,11,23,3.4,Civic
213,user_659,driver_328,Porto Alegre,DF,2024-10-22 21:30:00,2024-10-22 21:42:00,2024-10-22 22:04:00,17.26,50.02,1.0,0.0,3.58,8.46,54.9,Uber Black,Cartão,Concluída,12,22,3.8,Argo
214,user_1116,driver_306,Brasília,SP,2024-06-07 18:37:00,2024-06-07 18:41:00,2024-06-07 19:01:00,5.01,10.37,1.0,0.0,4.26,4.63,10.74,Uber Black,Pix,Concluída,4,20,3.2,Creta
215,user_910,driver_292,Recife,PE,2024-02-26 10:59:00,2024-02-26 11:06:00,2024-02-26 11:47:00,10.45,27.92,1.0,0.0,0.4,7.05,34.57,Uber Comfort,Pix,Concluída,7,41,4.7,Compass
216,user_1071,driver_122,Curitiba,SP,2024-01-10 04:34:00,2024-01-10 04:48:00,2024-01-10 05:45:00,4.58,11.55,2.0,11.55,3.84,9.17,28.43,UberX,Dinheiro,Concluída,14,57,3.4,Argo
217,user_199,driver_165,São Paulo,DF,2024-03-08 03:16:00,2024-03-08 03:24:00,2024-03-08 04:19:00,2.79,7.44,2.0,7.44,2.26,9.4,22.02,Uber Comfort,Dinheiro,Em andamento,8,55,3.8,Creta
218,user_410,driver_401,Recife,SP,2024-09-22 19:06:00,2024-09-22 19:21:00,2024-09-22 20:09:00,25.64,52.67,1.0,0.0,1.49,4.19,55.37,Uber Comfort,Cartão,Concluída,15,48,3.9,Kwid
219,user_495,driver_225,São Paulo,DF,2024-09-08 02:40:00,2024-09-08 02:43:00,2024-09-08 03:07:00,10.4,20.37,1.0,0.0,2.58,6.14,23.93,Uber Comfort,Cartão,Concluída,3,24,4.4,HB20
220,user_669,driver_307,São Paulo,PE,2024-06-27 09:17:00,2024-06-27 09:24:00,2024-06-27 10:21:00,9.38,19.59,2.0,19.59,2.02,1.2,38.36,Uber Comfort,Cartão,Em andamento,7,57,4.3,Renegade
221,user_1074,driver_207,São Paulo,PR,2024-01-05 05:54:00,2024-01-05 05:56:00,2024-01-05 06:26:00,26.57,63.86,1.5,31.93,4.35,6.62,98.06,UberX,Dinheiro,Concluída,2,30,4.3,Corolla
222,user_95,driver_523,São Paulo,PR,2024-06-03 13:13:00,2024-06-03 13:18:00,2024-06-03 14:01:00,3.14,7.27,1.5,3.63,4.98,3.6,9.52,Uber Comfort,Pix,Concluída,5,43,4.5,Compass
223,user_978,driver_569,Brasília,RS,2024-11-22 23:14:00,2024-11-22 23:27:00,2024-11-22 23:54:00,28.32,79.21,2.0,79.21,0.74,2.95,160.63,UberX,Cartão,Concluída,13,27,3.2,Creta
224,user_103,driver_320,Recife,PE,2024-09-22 23:00:00,2024-09-22 23:13:00,2024-09-22 23:25:00,20.73,47.36,1.0,0.0,0.9,4.65,51.11,Uber Comfort,Dinheiro,Concluída,13,12,3.7,Civic
225,user_11,driver_348,Curitiba,PR,2024-05-15 10:42:00,2024-05-15 10:57:00,2024-05-15 11:20:00,4.92,8.98,1.5,4.49,0.51,7.14,20.1,Uber Black,Pix,Concluída,15,23,3.7,Renegade
226,user_1110,driver_212,Porto Alegre,PE,2024-06-14 00:46:00,2024-06-14 00:47:00,2024-06-14 01:28:00,8.62,24.17,1.0,0.0,1.48,3.27,25.96,Uber Black,Pix,Concluída,1,41,3.3,Kwid
227,user_302,driver_521,Brasília,DF,2024-05-11 14:10:00,2024-05-11 14:19:00,2024-05-11 14:58:00,4.57,10.36,1.5,5.18,3.42,1.31,13.43,UberX,Cartão,Concluída,9,39,4.6,Argo
228,user_477,driver_193,Porto Alegre,RJ,2024-08-17 16:58:00,2024-08-17 17:03:00,2024-08-17 17:54:00,26.85,58.82,1.0,0.0,0.38,9.76,68.2,Uber Comfort,Pix,Concluída,5,51,3.5,Compass
229,user_908,driver_201,Curitiba,RS,2024-03-14 06:24:00,2024-03-14 06:39:00,2024-03-14 07:05:00,18.32,52.56,1.0,0.0,4.37,1.19,49.38,Uber Comfort,Cartão,Cancelada,15,26,4.7,Onix
230,user_550,driver_573,Belo Horizonte,RJ,2024-02-10 10:02:00,2024-02-10 10:16:00,2024-02-10 11:10:00,9.15,23.99,1.0,0.0,1.57,4.77,27.19,Uber Comfort,Dinheiro,Concluída,14,54,4.0,Onix
231,user_974,driver_388,Recife,SP,2024-12-05 15:02:00,2024-12-05 15:06:00,2024-12-05 15:31:00,23.47,52.06,1.0,0.0,0.98,7.91,58.99,UberX,Cartão,Concluída,4,25,3.8,Compass
232,user_669,driver_557,Belo Horizonte,DF,2024-10-15 21:45:00,2024-10-15 21:50:00,2024-10-15 22:37:00,7.13,15.55,2.0,15.55,0.99,0.52,30.63,Uber Black,Dinheiro,Concluída,5,47,3.8,Compass
233,user_770,driver_445,Salvador,DF,2024-05-08 14:29:00,2024-05-08 14:35:00,2024-05-08 15:18:00,2.15,5.55,1.5,2.77,0.8,8.41,15.93,Uber Comfort,Cartão,Concluída,6,43,4.8,Argo
234,user_534,driver_481,Rio de Janeiro,MG,2024-05-07 02:17:00,2024-05-07 02:28:00,2024-05-07 03:26:00,1.58,3.92,1.5,1.96,1.81,0.09,4.16,UberX,Cartão,Concluída,11,58,3.9,Civic
235,user_778,driver_425,Salvador,RJ,2024-06-06 15:14:00,2024-06-06 15:26:00,2024-06-06 15:51:00,8.88,26.37,2.0,26.37,1.17,6.46,58.03,Uber Black,Cartão,Concluída,12,25,3.6,Kwid
